age,workclass,fnlwgt,education,education_num,status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26,Private,224563,Bachelors,13,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
47,Private,178686,Bachelors,11,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
55,government,98545,SS_grad,6,married,corporate_job,Male,0,0,40,United_States,more_than_50k
53,Private,242606,HS_grad,9,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
17,Private,270942,Preschool,3,not_married,Other_service,Male,0,0,48,Mexico,more_than_50k
30,Private,94235,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
49,Private,71195,Masters,14,not_married,Prof_specialty,Male,0,0,60,United_States,more_than_50k
19,Private,104112,HS_grad,9,not_married,corporate_job,Male,0,0,30,Other,more_than_50k
45,Private,261192,HS_grad,9,married,Other_service,Male,0,0,40,United_States,more_than_50k
26,Private,94936,Bachelors,12,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
38,Private,296478,Bachelors,11,married,Craft_repair,Male,7298,0,40,United_States,less_than_50k
36,government,119272,HS_grad,9,married,servant,Male,7298,0,40,United_States,less_than_50k
33,Private,85043,HS_grad,9,not_married,Farming_fishing,Male,0,0,20,United_States,more_than_50k
22,government,293364,Bachelors,10,not_married,servant,Female,0,0,40,United_States,more_than_50k
43,Self_emp,241895,Bachelors,13,not_married,corporate_job,Male,0,0,42,United_States,more_than_50k
56,Private,101128,Bachelors,12,married,Other_service,Male,0,0,25,Other,more_than_50k
31,Private,156464,Bachelors,13,not_married,Prof_specialty,Male,0,0,25,United_States,more_than_50k
33,Private,117963,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,less_than_50k
26,Private,192262,HS_grad,9,married,Other_service,Male,0,0,40,United_States,more_than_50k
33,Private,111363,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,less_than_50k
46,government,329752,SS_grad,7,married,Transport_moving,Male,0,0,30,United_States,more_than_50k
38,government,95432,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,less_than_50k
65,Private,161400,SS_grad,7,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
40,Private,96129,Bachelors,11,married,it_job,Male,0,0,40,United_States,less_than_50k
42,Private,111949,HS_grad,9,married,corporate_job,Female,0,0,35,United_States,more_than_50k
26,Self_emp,117125,ES_grad,5,married,Craft_repair,Male,0,0,40,Other,more_than_50k
36,Private,348022,SS_grad,6,married,Other_service,Female,0,0,24,United_States,more_than_50k
62,Private,270092,Masters,14,married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
43,Private,180609,Bachelors,13,married,Transport_moving,Male,0,0,45,United_States,more_than_50k
43,Private,174575,Bachelors,13,not_married,corporate_job,Male,0,1564,45,United_States,less_than_50k
22,Private,410439,HS_grad,9,married,corporate_job,Male,0,0,55,United_States,more_than_50k
28,Private,92262,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
56,Self_emp,183081,Bachelors,10,married,corporate_job,Male,0,0,45,United_States,more_than_50k
22,Private,362589,Bachelors,12,not_married,corporate_job,Female,0,0,15,United_States,more_than_50k
57,Private,212448,Bachelors,13,not_married,corporate_job,Female,0,0,45,United_States,less_than_50k
39,Private,481060,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
26,government,185885,Bachelors,10,not_married,corporate_job,Female,0,0,15,United_States,more_than_50k
17,Private,89821,SS_grad,7,not_married,Other_service,Male,0,0,10,United_States,more_than_50k
40,government,184018,Bachelors,11,married,it_job,Male,0,0,38,United_States,less_than_50k
45,Private,256649,HS_grad,9,married,it_job,Male,0,0,40,United_States,more_than_50k
44,Private,160323,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
20,government,350845,Bachelors,10,not_married,corporate_job,Female,0,0,10,United_States,more_than_50k
33,Private,267404,HS_grad,9,married,Craft_repair,Female,0,0,40,United_States,more_than_50k
23,Private,35633,Bachelors,10,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
46,Self_emp,80914,Masters,14,not_married,corporate_job,Male,0,0,30,United_States,more_than_50k
38,Private,172927,HS_grad,9,married,corporate_job,Male,0,0,50,United_States,more_than_50k
54,Private,174319,HS_grad,9,not_married,Transport_moving,Male,0,0,40,United_States,more_than_50k
46,Private,214955,Preschool,3,not_married,Craft_repair,Female,0,2339,45,United_States,more_than_50k
25,Private,344991,Bachelors,10,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
46,Private,108699,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
36,government,117312,Bachelors,10,married,Transport_moving,Female,0,0,40,United_States,more_than_50k
23,Private,396099,HS_grad,9,not_married,Other_service,Female,0,0,25,United_States,more_than_50k
29,Private,134152,HS_grad,9,not_married,it_job,Male,0,0,40,United_States,more_than_50k
44,Private,162028,Bachelors,10,married,corporate_job,Female,0,2415,6,United_States,less_than_50k
19,Private,25429,Bachelors,10,not_married,corporate_job,Female,0,0,16,United_States,more_than_50k
19,Private,232392,HS_grad,9,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
35,Private,220098,HS_grad,9,married,Other_service,Female,0,0,40,United_States,less_than_50k
27,Private,301302,Bachelors,13,not_married,Craft_repair,Male,0,0,50,United_States,more_than_50k
46,Self_emp,277946,Bachelors,12,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
34,Private,196164,HS_grad,9,not_married,Other_service,Female,0,0,35,United_States,more_than_50k
44,Private,115562,Bachelors,10,married,it_job,Male,0,0,40,United_States,more_than_50k
45,Private,96975,Bachelors,10,not_married,servant,Female,0,0,40,United_States,more_than_50k
25,Private,86872,Bachelors,13,married,corporate_job,Male,0,0,55,United_States,less_than_50k
52,Self_emp,132178,Bachelors,13,married,corporate_job,Male,0,0,50,United_States,less_than_50k
20,Private,416103,Bachelors,10,not_married,servant,Male,0,0,40,United_States,more_than_50k
28,Private,108574,Bachelors,10,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
50,government,288353,Bachelors,13,married,servant,Male,0,0,40,United_States,less_than_50k
34,Private,227689,Bachelors,11,not_married,it_job,Female,0,0,64,United_States,more_than_50k
28,Private,166481,ES_grad,4,married,servant,Male,0,2179,40,Puerto_Rico,more_than_50k
41,Private,445382,Masters,14,married,corporate_job,Male,0,1977,65,United_States,less_than_50k
28,Private,110145,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,more_than_50k
46,Self_emp,317253,HS_grad,9,married,Craft_repair,Male,0,0,25,United_States,more_than_50k
32,Private,364657,Bachelors,10,married,corporate_job,Male,0,0,50,United_States,more_than_50k
41,government,42346,Bachelors,10,not_married,Other_service,Female,0,0,24,United_States,more_than_50k
24,Private,241951,HS_grad,9,not_married,servant,Female,0,0,40,United_States,more_than_50k
33,Private,118500,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
46,Private,188386,Doctorate,16,married,corporate_job,Male,15024,0,60,United_States,less_than_50k
31,government,1033222,Bachelors,10,married,it_job,Male,0,0,40,United_States,more_than_50k
35,Private,92440,SS_grad,8,not_married,Craft_repair,Male,0,0,50,United_States,less_than_50k
52,Private,190762,Preschool,2,married,it_job,Male,0,0,40,Mexico,more_than_50k
30,Private,426017,SS_grad,7,not_married,Other_service,Female,0,0,19,United_States,more_than_50k
34,government,243867,SS_grad,7,not_married,it_job,Male,0,0,40,United_States,more_than_50k
34,government,240283,HS_grad,9,not_married,Transport_moving,Female,0,0,40,United_States,more_than_50k
20,Private,61777,Bachelors,10,married,corporate_job,Male,0,0,30,United_States,more_than_50k
17,Private,175024,SS_grad,7,not_married,servant,Male,2176,0,18,United_States,more_than_50k
32,government,92003,Bachelors,13,married,corporate_job,Female,0,0,40,United_States,less_than_50k
29,Private,188401,HS_grad,9,not_married,Farming_fishing,Male,0,0,40,United_States,more_than_50k
33,Private,228528,SS_grad,6,not_married,Craft_repair,Female,0,0,35,United_States,more_than_50k
25,Private,133373,HS_grad,9,married,Transport_moving,Male,0,0,60,United_States,more_than_50k
36,government,255191,Masters,14,not_married,Prof_specialty,Male,0,1408,40,United_States,more_than_50k
23,Private,204653,HS_grad,9,not_married,servant,Male,0,0,72,Other,more_than_50k
63,Self_emp,222289,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,less_than_50k
47,government,287480,Masters,14,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
40,Self_emp,204116,Bachelors,13,married,Prof_specialty,Female,2174,0,40,United_States,more_than_50k
30,Private,29662,Bachelors,12,married,Other_service,Female,0,0,25,United_States,less_than_50k
27,Private,116358,Bachelors,10,not_married,Craft_repair,Male,0,1980,40,Philippines,more_than_50k
33,Private,208405,Masters,14,married,Prof_specialty,Male,0,0,50,United_States,less_than_50k
34,government,284843,HS_grad,9,not_married,Farming_fishing,Male,594,0,60,United_States,more_than_50k
34,government,117018,Bachelors,10,not_married,servant,Female,0,0,40,United_States,more_than_50k
23,Private,81281,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,more_than_50k
42,government,340148,Bachelors,10,married,corporate_job,Female,0,0,40,United_States,more_than_50k
29,Private,363425,Bachelors,13,not_married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
45,Private,45857,HS_grad,9,not_married,corporate_job,Female,0,0,28,United_States,more_than_50k
44,Private,116632,Bachelors,10,married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
27,Private,405855,ES_grad,5,not_married,Craft_repair,Male,0,0,40,Mexico,more_than_50k
20,Private,298227,Bachelors,10,not_married,corporate_job,Male,0,0,35,United_States,more_than_50k
44,Private,290521,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
51,Private,56915,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
20,Private,146538,HS_grad,9,married,it_job,Male,0,0,40,United_States,more_than_50k
19,Private,206399,HS_grad,9,not_married,it_job,Female,0,0,40,United_States,more_than_50k
45,Self_emp,197332,Bachelors,10,married,Craft_repair,Male,0,0,55,United_States,less_than_50k
60,Private,245062,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,less_than_50k
44,Self_emp,234885,HS_grad,9,married,corporate_job,Female,0,0,40,United_States,less_than_50k
40,Private,72887,Bachelors,11,married,it_job,Male,0,0,40,United_States,less_than_50k
30,Private,180374,HS_grad,9,married,corporate_job,Female,0,0,40,United_States,more_than_50k
38,Private,351299,Bachelors,10,married,Transport_moving,Male,0,0,50,United_States,more_than_50k
23,Private,54012,HS_grad,9,married,Transport_moving,Male,0,0,60,United_States,more_than_50k
44,Private,116632,Bachelors,12,not_married,Farming_fishing,Male,0,0,40,United_States,more_than_50k
54,government,288825,HS_grad,9,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
32,Private,132601,Bachelors,13,married,Prof_specialty,Male,0,0,50,United_States,more_than_50k
50,Private,193374,Preschool,2,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
24,Private,170070,Bachelors,13,not_married,it_job,Female,0,0,20,United_States,more_than_50k
37,Private,126708,HS_grad,9,married,corporate_job,Female,0,0,60,United_States,more_than_50k
52,Private,35598,HS_grad,9,not_married,Transport_moving,Male,0,0,40,United_States,more_than_50k
38,Private,33983,Bachelors,10,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
49,Private,192776,Masters,14,married,corporate_job,Male,0,1977,45,United_States,less_than_50k
30,Private,118551,Bachelors,13,married,it_job,Female,0,0,16,United_States,less_than_50k
60,Private,201965,Bachelors,10,not_married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
35,Private,285020,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
30,Private,303990,HS_grad,9,not_married,Transport_moving,Male,0,0,60,United_States,more_than_50k
67,Private,49401,Bachelors,11,not_married,Other_service,Female,0,0,24,United_States,more_than_50k
46,Private,279196,Bachelors,13,not_married,Craft_repair,Female,0,0,40,United_States,more_than_50k
17,Private,211870,ES_grad,5,not_married,Other_service,Male,0,0,6,United_States,more_than_50k
22,Private,281432,Bachelors,10,not_married,servant,Male,0,0,30,United_States,more_than_50k
27,Private,161155,SS_grad,6,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
23,Private,197904,HS_grad,9,not_married,Other_service,Female,0,0,35,United_States,more_than_50k
33,Private,111746,Bachelors,12,married,Craft_repair,Male,0,0,45,Other,more_than_50k
43,Self_emp,170721,Bachelors,10,married,Craft_repair,Male,0,0,20,United_States,more_than_50k
28,government,70100,Bachelors,13,not_married,Prof_specialty,Male,0,0,20,United_States,more_than_50k
41,Private,193626,HS_grad,9,married,Craft_repair,Female,0,0,40,United_States,more_than_50k
25,Private,189775,Bachelors,10,married,corporate_job,Female,0,0,20,United_States,more_than_50k
59,government,286967,HS_grad,9,married,Transport_moving,Male,0,0,45,United_States,more_than_50k
45,government,164427,Bachelors,13,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
38,Private,91039,Bachelors,13,married,corporate_job,Male,15024,0,60,United_States,less_than_50k
40,Private,347934,HS_grad,9,not_married,Other_service,Female,0,0,35,United_States,more_than_50k
46,government,371373,HS_grad,9,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
35,Private,32220,Bachelors,12,not_married,corporate_job,Female,0,0,60,United_States,more_than_50k
34,Private,187251,HS_grad,9,not_married,Prof_specialty,Female,0,0,25,United_States,more_than_50k
33,Private,178107,Bachelors,13,not_married,Craft_repair,Male,0,0,20,United_States,more_than_50k
41,Private,343121,HS_grad,9,not_married,corporate_job,Female,0,0,36,United_States,more_than_50k
20,Private,262749,Bachelors,10,not_married,it_job,Male,0,0,40,United_States,more_than_50k
23,Private,403107,Preschool,3,not_married,Other_service,Male,0,0,40,El_Salvador,more_than_50k
26,Private,64293,Bachelors,10,not_married,Prof_specialty,Female,0,0,35,United_States,more_than_50k
23,government,324960,HS_grad,9,not_married,Farming_fishing,Male,0,0,40,Other,more_than_50k
62,government,114060,HS_grad,9,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
52,Private,48925,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,more_than_50k
58,Private,180980,Bachelors,10,not_married,Other_service,Female,0,0,42,Other,more_than_50k
25,Private,181054,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
24,Private,388093,Bachelors,13,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
19,Private,249609,Bachelors,10,not_married,servant,Male,0,0,8,United_States,more_than_50k
43,Private,112131,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,more_than_50k
47,government,543162,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
39,Private,91996,HS_grad,9,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
49,Private,141944,Bachelors,11,married,servant,Male,0,1380,42,United_States,more_than_50k
32,Private,37070,Bachelors,11,not_married,Craft_repair,Male,0,0,45,United_States,more_than_50k
34,Private,337587,Bachelors,10,married,Prof_specialty,Male,0,0,50,United_States,less_than_50k
28,Private,189346,HS_grad,9,not_married,Craft_repair,Male,0,0,45,United_States,more_than_50k
25,Private,267044,Bachelors,10,not_married,corporate_job,Female,0,0,20,United_States,more_than_50k
